clout:cache:cynic,GXXXX:GXYXX:GGGGG,Simulation
right:olden:label:level,XXXXX:XYXGX:GXXGG:GGGGG,Simulation
lapse:mogul:flint:filly,YXXXX:XXXXY:GYYXX:GGGGG,Simulation
fibre:alloy:clump:pluck,XXXXX:XGXXX:YGGXY:GGGGG,Simulation
titan:wiser:siege:sieve,XGXXX:XGYYX:GGGXG:GGGGG,Simulation
sauna:cause:pause,YGGXX:XGGGG:GGGGG,Simulation
rabbi:loyal:shady,XYXXX:XXYYX:GGGGG,Simulation
crump:paddy:sepia:apnea,XXXXY:YYXXX:XYYXG:GGGGG,Simulation
baler:camel:navel:gavel,XGYGX:XGXGG:XGGGG:GGGGG,Simulation
agent:abbot:admit:adapt,GXXXG:GXXXG:GGXXG:GGGGG,Simulation
curry:lowly:empty:gypsy:gipsy,XXXXG:XXXXG:XXGXG:GXGGG:GGGGG,Simulation
rerun:unzip:mount:skunk:swung:slung,XXXYY:YYXXX:XXGGX:GXGGX:GXGGG:GGGGG,Simulation
sloth:cream:wafer:yearn:zebra,XXXXX:XYYYX:XYXYY:XGYGX:GGGGG,Simulation
staff:comfy,XXXGX:GGGGG,Simulation
tutor:sower:lower:power:cower,XXXYG:XGGGG:XGGGG:XGGGG:GGGGG,Simulation
shawl:hoist:bushy:mushy:pushy,YYXXX:YXXYX:XGGGG:XGGGG:GGGGG,Simulation
ebony:sport:droit:trout,XXGXX:XXGYG:XGGXG:GGGGG,Simulation
state:whole:bride:crude:prude,XXXXG:XXXXG:XGXGG:XGGGG:GGGGG,Simulation
ether:testy:beast,YYXXX:YGYXX:GGGGG,Simulation
alibi:flack:float,YGXXX:GGYXX:GGGGG,Simulation
plate:stool:twirl:until,XYXYX:XYXXG:YXYXG:GGGGG,Simulation
blurt:swing:dizzy:dicey,XXXXX:XXYXX:GGXXG:GGGGG,Simulation
along:surly:chill:field,XYXXX:XXXGX:XXYGX:GGGGG,Simulation
tramp:golem:idiom,XXXYX:XYXXG:GGGGG,Simulation
after:equal:blaze:mealy:leaky,YXXYX:YXXYY:XYGXY:XGGYG:GGGGG,Simulation
riper:rotor:honor:donor,XXXXG:XGXGG:XGGGG:GGGGG,Simulation
fluff:sever:metro:mercy:merge,XXXXX:XGXYY:GGXYX:GGGXX:GGGGG,Simulation
axial:stale:tally:fault:vault,YXXXY:XYYGX:YGXGX:XGGGG:GGGGG,Simulation
arise:usurp:strut:surly,XYXYX:YYXYX:GXGYX:GGGGG,Simulation
guilt:lousy:cloud:aloud,XYXYX:YYYXX:XGGGG:GGGGG,Simulation
delve:swoop:human:manic:mangy,XXXXX:XXXXX:XXYYY:GGGXX:GGGGG,Simulation
ether:dozen:melee,YXXGX:XXXGX:GGGGG,Simulation
stole:arose:whose:goose:moose:noose,YXGXG:XXGGG:XXGGG:XGGGG:XGGGG:GGGGG,Simulation
noble:dealt:exult,XXXGY:XYXGG:GGGGG,Simulation
bloat:mafia:swamp:champ,XXXYX:YYXXX:XXGGG:GGGGG,Simulation
chalk:ingot:usurp,XXXXX:XXXXX:GGGGG,Simulation
cacti:spray:zebra:umbra,XYXXX:XXYYX:XXGGG:GGGGG,Simulation
fully:forth:fresh,GXXXX:GXYXG:GGGGG,Simulation
curve:brink:snort:rayon:donor:honor,XXYXX:XYXYX:XYYYX:YXXGY:XGGGG:GGGGG,Simulation
faith:gamer:mange,XGXXX:YGYYX:GGGGG,Simulation
titan:think:tunic:tonic,GYXXY:GXYYX:GXGGG:GGGGG,Simulation
mercy:brief:snore:shear:swear,XYYXX:XYXYX:GXXYY:GXGGG:GGGGG,Simulation
crump:shave:willy:boozy,XXXXX:XXXXX:XXXXG:GGGGG,Simulation
bunny:nanny:shiny:horny,XXXGG:XXXGG:XYXGG:GGGGG,Simulation
droop:stand:vivid:field,YXXXX:XXXXG:XGXXG:GGGGG,Simulation
steep:stint:stain,GGXXX:GGYYX:GGGGG,Simulation
super:grace:berth:refit:retro:retry,XXXYY:XYXXY:XGYYX:GGXXY:GGGGX:GGGGG,Simulation
rouse:flint:mangy:pagan,XXXXX:XXXYX:XGYYX:GGGGG,Simulation
shave:fetch:honey:hymen,XYXXY:XYXXY:GXYGY:GGGGG,Simulation
forgo:saner:spark:swarm:shard:start,XXYXX:GYXXY:GXGGX:GXGGX:GXGGX:GXGGX,Simulation
wrote:spoke,XXGXG:GGGGG,Simulation
dowdy:floor:agora:grove:grope,XYXXX:XXGXY:XYGYX:GGGXG:GGGGG,Simulation
hunky:chute:shout,YYXXX:XGYYX:GGGGG,Simulation
mafia:plier:siren:risen,XXXYX:XXYGY:YGYGG:GGGGG,Simulation
tapir:canal:halve:madly,XGXXX:XGXXY:XGYXX:GGGGG,Simulation
dairy:grain:trait:frail,XYYYX:XGGGX:XGGGX:GGGGG,Simulation
patty:stunt:stuff,XXYXX:GGGXX:GGGGG,Simulation
grind:tenth:onset:eaten,XXXYX:YYYXX:XYXGY:GGGGG,Simulation
smote:trump:gamut:datum,XYXYX:YXYYX:XGYGY:GGGGG,Simulation
ditch:sulky:manly:loamy,XXXXX:XXYXG:YYXYG:GGGGG,Simulation
triad:slunk:bushy:guess:mucus,XXXXX:YXYXX:XGYXX:XGXXG:GGGGG,Simulation
pinky:shell:louse:loser,XXXXX:YXYYX:GGXYY:GGGGG,Simulation
hover:snout:floss,XYXXX:YXGXX:GGGGG,Simulation
phase:tipsy:crisp,YXXGX:XYYGX:GGGGG,Simulation
medal:heart:cease:weave,XGXYX:XGGXX:XGGXG:GGGGG,Simulation
annoy:pupal:swami:water,YXXXX:XXXYX:XYYXX:GGGGG,Simulation
husky:sewer:semen,XXYXX:GGXGX:GGGGG,Simulation
pesky:pearl:peach:peace,GGXXX:GGGXX:GGGGX:GGGGG,Simulation
tardy:trace:treat,GYYXX:GGYXY:GGGGG,Simulation
first:snake:shyly:slump:spool,XXXYX:GXXXX:GXXYX:GYXXY:GGGGG,Simulation
molar:annoy:audio:avoid,XYXYX:GXXYX:GXYGY:GGGGG,Simulation
baron:grind:infer:nicer,XXYXY:XYYYX:YYXGG:GGGGG,Simulation
pearl:timid:going:shiny,XXXXX:XYXXX:XXGGX:GGGGG,Simulation
drama:theme:stomp,XXXGX:YXXGX:GGGGG,Simulation
actor:tuber,XXYXG:GGGGG,Simulation
mecca:clean:crate:cater,XYYXY:GXYYX:GYYYY:GGGGG,Simulation
shied:begin:bible,XXYYX:GYXYX:GGGGG,Simulation
magma:dirty:novel:penne:sense,XXXXX:XXXXX:YXXYX:XGGXG:GGGGG,Simulation
saint:chart:heart,XYXXG:XYGGG:GGGGG,Simulation
robot:royal:rover:rough,GGXXX:GGXXX:GGXXX:GGGGG,Simulation
quasi:spout:slump,XYXYX:GYXYX:GGGGG,Simulation
burnt:fibre:ombre,YXYXX:XXGGG:GGGGG,Simulation
onion:harem:class:splat:usual,XXXXX:XYXXX:XYYYX:YXYGX:GGGGG,Simulation
upper:front:birch:march,XXXXY:XYXXX:XXGGG:GGGGG,Simulation
pilot:khaki:naive:amiss,XYXXX:XXYXY:XYGXX:GGGGG,Simulation
femur:pearl:eerie:reign,XGXXY:XGXYX:XGYYX:GGGGG,Simulation
force:quiet:jewel:ashen:haven,XXXXY:XXXGX:XXXGX:YXYGG:GGGGG,Simulation
utile:dirty:tacit:antic,XYYXX:XYXYX:YYYGX:GGGGG,Simulation
beach:siege:dwelt:kneel,XYXXX:XXGXY:XXGYX:GGGGG,Simulation
chose:shack:shuck,YGXYX:GGXGG:GGGGG,Simulation
email:sharp:grant:wrack,XXGXX:XXGYX:XGGXX:GGGGG,Simulation
macaw:table:salon:valid:ralph,XGXXX:XGXYX:XGGXX:XGGXX:GGGGG,Simulation
cloud:agent:fifty:kitty:bitty,XXXXX:XXXXY:XGXGG:XGGGG:GGGGG,Simulation
whelp:riser:resin,XXYXX:GYGYX:GGGGG,Simulation
suing:bayou:aloud,XYXXX:XYXYY:GGGGG,Simulation
ladle:haunt:mango:manor,XGXXX:XGXYX:GGGXY:GGGGG,Simulation
ingot:filmy:briar:whisk:chick,YXXXX:XYXXX:XXGXX:XGGXG:GGGGG,Simulation
sneer:impel:facet:covey,XXXGX:XXXGX:XXYGX:GGGGG,Simulation
toast:bleat:great:cheat:wheat,XXYXG:XXGGG:XXGGG:XGGGG:GGGGG,Simulation
ember:smite:smile,YGXXX:GGGXG:GGGGG,Simulation
cedar:thigh:bully:funky:sunny,XXXXX:XXXXX:XGXXG:XGGXG:GGGGG,Simulation
piper:adage:fugue:glove:goose:gnome,XXXYX:XXXYG:XXYXG:GXGXG:GXGXG:GGGGG,Simulation
quill:mount:found:pound:hound,XYXXX:XGGGX:XGGGG:XGGGG:GGGGG,Simulation
sheep:seedy:sneer:sleet:steam,GXGXX:GXGXX:GXGXX:GXGXY:GGGGG,Simulation
tacky:corer:crown,XXYXX:GYYXX:GGGGG,Simulation
goose:bully:punch:hunch:munch,XXXXX:XGXXX:XGGGG:XGGGG:GGGGG,Simulation
troop:stoke:booty:afoot:float,YXGXX:XYGXX:XXGYX:YYGXG:GGGGG,Simulation
grasp:scorn:score,XYXYX:GGGGX:GGGGG,Simulation
larva:worst:merge:berry:derby,XXGXX:XXGXX:XGGXX:YGGXG:GGGGG,Simulation
roach:pinto:limbo:video,XYXXX:XGXXG:XGXXG:GGGGG,Simulation
audit:fugue:hurry:mushy,XGXXX:XGXXX:YGXXG:GGGGG,Simulation
prove:irate:trace:trade,XGXXG:XGGYG:GGGXG:GGGGG,Simulation
paler:blame:least:leach:leafy:leaky,XYYYX:XYGXY:GGGXX:GGGXX:GGGXG:GGGGG,Simulation
daisy:suing:still:spire:skiff,XXGYX:GXGXX:GXGXX:GXGXX:GGGGG,Simulation
early:egret,GXGXX:GGGGG,Simulation
bobby:valor:troll:droll,XYXXX:XXYYY:XGGGG:GGGGG,Simulation
frail:swung:conch:notch,XXXXX:XXXYX:XGYGG:GGGGG,Simulation
slump:dowdy:weird:wedge,XXXXX:YXYXX:GGXXY:GGGGG,Simulation
penne:aging:unify:scion,XXYXX:XXGYX:XYGXX:GGGGG,Simulation
clink:elegy:glyph,XGXXX:XGXYY:GGGGG,Simulation
grail:might:thing:thigh,YXXYX:XYYYY:GGGXY:GGGGG,Simulation
roach:burly:flirt:swirl,YXXXX:XXYYX:XYGGX:GGGGG,Simulation
shown:cable:allay:llama:plait:plaid,XXXXX:XYXYX:YGXXX:XGGXX:GGGGX:GGGGG,Simulation
adorn:snoop:ozone,XXGXY:XYGYX:GGGGG,Simulation
chili:oxide:smite:trite:unite:quite,XXGXX:XXGXG:XXGGG:XXGGG:YXGGG:GGGGG,Simulation
rayon:stint:snuck,XXXXY:GXXYX:GGGGG,Simulation
caper:jazzy:fault:daunt:gaunt:vaunt,XGXXX:XGXXX:XGGXG:XGGGG:XGGGG:XGGGG,Simulation
hobby:oxide:allow:flown,XYXXX:YXXXX:XGXYY:GGGGG,Simulation
stage:sneer:shell:spell:smell:swell,GXXXY:GXGXX:GXGGG:GXGGG:GXGGG:GGGGG,Simulation
touch:adult:vault:fault,YXGXX:YXGGG:XGGGG:GGGGG,Simulation
radio:droll:crowd:frond,YXYXY:YGGXX:XGGXG:GGGGG,Simulation
camel:undid:sixth:fizzy:piggy,XXXXX:XXXYX:XGXXX:XGXXG:GGGGG,Simulation
drone:baker:viper:miser,XYXXY:XXXGG:XGXGG:GGGGG,Simulation
drove:could:would,YXYXX:XGGGG:GGGGG,Simulation
along:logic,XYYXY:GGGGG,Simulation
plump:dally:civil:libel,XYXXX:XXYYX:XGXXG:GGGGG,Simulation
stone:sonar:sonic,GXYYX:GGGXX:GGGGG,Simulation
sprig:climb:dizzy:khaki,XXXYX:XXYXX:XYXXX:GGGGG,Simulation
magic:showy:donut:noble:borne,XXXXX:XXYXX:XGYXX:YGYXG:GGGGG,Simulation
scold:erupt:hefty:meaty,XXXXX:YXXXY:XGXGG:GGGGG,Simulation
gawky:optic:freed:sheen:queen,XXXXX:XXXXX:XXGGX:XXGGG:GGGGG,Simulation
pound:abhor:chock:sloth:slosh,XYXXX:XXYYX:XYGXX:GGGXG:GGGGG,Simulation
hello:dodge:modem,XYXXY:XGGXY:GGGGG,Simulation
ovine:beady:paler:cleat:gleam,XXXXY:XYYXX:XYYYX:XGGGX:GGGGG,Simulation
spice:audio:witty:mirth:girth:birth,XXYXX:XXXYX:XGXGX:XGGGG:XGGGG:GGGGG,Simulation
prick:lever:mourn:turbo,XYXXX:XXXXY:XYYYX:GGGGG,Simulation
earth:light:shout,XXXYY:XXXYG:GGGGG,Simulation
savor:crazy:crank:crawl:crate,XYXXY:GGGXX:GGGXX:GGGXX:GGGGG,Simulation
valor:gassy:maxim:manic:mania,XGXXX:XGXXX:GGXGX:GGGGX:GGGGG,Simulation
broil:joust:poesy:copse,XXYXX:XGXGX:YGYGX:GGGGG,Simulation
stage:skunk:slink,GXXXX:GXXGG:GGGGG,Simulation
class:newly:filer:tilde,XYXXX:XYXYX:XGGYX:GGGGG,Simulation
mercy:bicep:clone:chest,XYXYX:XXYYX:GXXXY:GGGGG,Simulation
plier:loamy:talon:octal,XYXXX:YYYXX:YYYYX:GGGGG,Simulation
lumen:slate:flare:blade:place:glaze,YXXYX:XGGXG:XGGXG:XGGXG:XGGXG:GGGGG,Simulation
betel:along:qualm:madly,XXXXY:YYXXX:XXYGY:GGGGG,Simulation
bicep:faint:faith,XYXXX:GGGXY:GGGGG,Simulation
scrum:leaky:woken:knife:eking,XXXXX:XYXYX:XXYYY:YYGXY:GGGGG,Simulation
grand:fairy:spear:scram,XYYXX:XYXYX:GXXGY:GGGGG,Simulation
total:shore:scorn:sworn,XYXXX:GXGGX:GXGGG:GGGGG,Simulation
apart:queer:risky:broil:grind:wring,XXXYX:XXXXY:YYXXX:XGXYX:YGGGX:GGGGG,Simulation
pivot:shape:speak,YXXXX:GXYYY:GGGGG,Simulation
recut:olive:elide:alike:slime,XYXXX:XGGXG:XGGXG:XGGXG:GGGGG,Simulation
pause:triad:roach:wharf,XYXXX:XYXYX:YXGXY:GGGGG,Simulation
front:elegy:usage:image:adage,XXXXX:YXXGX:XXGGG:XXGGG:GGGGG,Simulation
hefty:waver:urine:prude:crude,XYXXX:XXXYY:YGXXG:XGGGG:GGGGG,Simulation
stuck:edify:moldy:dryly:badly,XXXXX:XYXXG:XXYYG:YXXGG:GGGGG,Simulation
basal:kebab,YXXGX:GGGGG,Simulation
drown:scree:curry:curvy:curly,XYXXX:XYGXX:GGGXG:GGGXG:GGGGG,Simulation
mulch:radio:eying:vixen,XXXXX:XXXYX:YXYYX:GGGGG,Simulation
delta:purge:piney,XYXXX:GXXXY:GGGGG,Simulation
pried:stool:alloy:coyly:nobly:lowly,XXXXX:XXYXY:XYYYG:XGXGG:XGXGG:GGGGG,Simulation
catch:dairy:oaken:naval:manga,XGXXX:XGXXX:XGXXY:YGXYX:GGGGG,Simulation
swarm:brace:crave:crate:craze:crane,XXGYX:XGGYG:GGGXG:GGGXG:GGGXG:GGGGG,Simulation
knoll:purer:wiser:sever:ester,XXXXX:XXXGG:XXYGG:YYXGG:GGGGG,Simulation
daisy:wiser:siege:singe,XXYYX:XGYYX:GGXGG:GGGGG,Simulation
spell:duchy:ratio:tiara,XXXXX:XXXXX:YYYYX:GGGGG,Simulation
union:plait:timer:girth:birth,XXYXX:XXXYY:YGXXY:XGGGG:GGGGG,Simulation
mangy:midge,GXXGX:GGGGG,Simulation
slimy:large:equal,XYXXX:YYXXY:GGGGG,Simulation
brief:graze:drone:prose:trove,XGXYX:XGXXG:XGGXG:XGGXG:GGGGG,Simulation
unite:savoy:clock:droll:prowl,XXXXX:XXXYX:XYGXX:XGGXG:GGGGG,Simulation
endow:cache:quake:alive:apple,YXXXX:XYXXG:XXYXG:GYXXG:GGGGG,Simulation
gauge:mural:audit:quota:junta,XYYXX:XGXYX:YGXXY:XGXGG:GGGGG,Simulation
rusty:vodka:cocoa:mocha,XXXXX:XGXXG:XGGXG:GGGGG,Simulation
butte:bench:baker:bless,GXXXY:GYXXX:GXXYX:GGGGG,Simulation
glade:aloft:iliac,XGYXX:YGXXX:GGGGG,Simulation
filmy:eight:witch:sixth:ninth:birth,XGXXX:XGXYY:XGYXG:XGXGG:XGXGG:GGGGG,Simulation
woven:leaky:geeky:perky:pesky,XXXYX:XGXGG:XGXGG:GGXGG:GGGGG,Simulation
sword:booth:atone:afoot:aloft,XXGXX:XXGYX:GYGXX:GYGXG:GGGGG,Simulation
build:clink:lying,XXGYX:XYGGX:GGGGG,Simulation
agora:relic:dried:siren:inner:infer,XXXYX:YYXYX:XYYGX:XYYGY:GGXGG:GGGGG,Simulation
leach:clove:close,YYXYX:GGGXG:GGGGG,Simulation
drift:chalk:boule:nobly,XXXXX:XXXGX:YGXGX:GGGGG,Simulation
mange:bread:dealt:heady,XYXXY:XXYYY:YGGXX:GGGGG,Simulation
fiber:aside:ennui:ethic,XYXYX:XXYXY:GXXXY:GGGGG,Simulation
tubal:whale:alone:lance,XXXYY:XXYYG:YYXYG:GGGGG,Simulation
scold:anger:taunt:fauna,XXXXX:YYXXX:XGGGX:GGGGG,Simulation
parse:serum:siren,XXGYY:GYGXX:GGGGG,Simulation
chalk:raspy:apron:opera,XXYXX:YYXYX:YGYYX:GGGGG,Simulation
forgo:botch:toast:tonal:topaz,XGXXX:XGYXX:GGYXX:GGXGX:GGGGG,Simulation
voice:belly:preen:queer:sheer:steer,XXXXY:XYXXX:XYGGX:XXGGG:GXGGG:GGGGG,Simulation
adore:stain:caulk:papal:balmy,YXXXX:XXYXX:XGXYX:XGXXY:GGGGG,Simulation
going:pried:utile:evict:heist,XXGXX:XXGYX:XYGXY:YXGXG:GGGGG,Simulation
ivory:rayon:mayor,XXYYY:YGGGX:GGGGG,Simulation
caste:scald:scuba,YYYXX:GGYXX:GGGGG,Simulation
udder:tenth:inane:alone,XXXYX:XYYXX:XXYGG:GGGGG,Simulation
salsa:quota:beard:began,XYXXX:XXXXY:GGYXX:GGGGG,Simulation
sauna:wench:coven:nicer,XXXYX:XYYYX:YXXGY:GGGGG,Simulation
bunch:large:omega,XXXXX:XYXGY:GGGGG,Simulation
judge:swamp:marsh,XXXXX:YXYYX:GGGGG,Simulation
drive:drape:drake,GGXXG:GGGXG:GGGGG,Simulation
prong:point:pound,GXYGX:GGXGX:GGGGG,Simulation
fable:noise:rupee:thyme:hedge,XXXXG:XXXXG:XXXYG:XYXXG:GGGGG,Simulation
probe:touch:cough,XXYXX:XGGYG:GGGGG,Simulation
shrug:going:doing,XXXXG:XGGGG:GGGGG,Simulation
salad:modem:dirty:windy,XXXXY:XXYXX:YGXXG:GGGGG,Simulation
cameo:snoop:posit,XXXXY:YXYXY:GGGGG,Simulation
syrup:scrap:strap,GXGXG:GXGGG:GGGGG,Simulation
vapor:soapy,XYYYX:GGGGG,Simulation
larva:polar:glare:realm,YYYXX:XXYYY:XYGYY:GGGGG,Simulation
vegan:north:tonic:joint:point,XXXXY:YGXYX:YGYYX:XGGGG:GGGGG,Simulation
lapse:frill:idyll:vinyl,YXXXX:XXYXG:YXYXG:GGGGG,Simulation
coast:dumpy:dryer,XXXXX:GXXXY:GGGGG,Simulation
chili:sedan:yearn,XXXXX:XGXYG:GGGGG,Simulation
aback:defer:enter:giver:homer:loser,XXXXX:XXXGG:XXXGG:XXXGG:XGXGG:XGXGG,Simulation
aback:bloke,XYXXY:GGGGG,Simulation
aback:defer:eerie:genre:leery:metro,XXXXX:XGXXY:XGYXX:XGXGX:XGXGX:GGGGG,Simulation
aback:aloft:allot,GXXXX:GGYXG:GGGGG,Simulation
aback:defer:fight:filly:fizzy,XXXXX:XXYXX:GGXXX:GGXXG:GGGGG,Simulation
aback:daddy:essay,YXXXX:XYXXG:GGGGG,Simulation
aback:defer:giddy:hound:would,XXXXX:YXXXX:XXYXX:XGGXG:GGGGG,Simulation
aback:defer:giddy:lipid,XXXXX:YXXXX:XGYXX:GGGGG,Simulation
aback:defer:hedge:needy:tepid,XXXXX:YGXXX:XGYXX:XGXYX:GGGGG,Simulation
aback:cello:child:cliff,XXXYX:GXYXX:GXGYX:GGGGG,Simulation
aback:beefy:doubt:orbit,XYXXX:YXXXX:XYXYG:GGGGG,Simulation
artsy:feral:nadir:rabbi,YYXXX:XXYYX:XGXYY:GGGGG,Simulation
artsy:singe:squib:skill:slick,XXXYX:GYXXX:GXXYX:GYGYX:GGGGG,Simulation
artsy:brine:greed:creed:freed,XGXXX:XGXXY:XGGGG:XGGGG:GGGGG,Simulation
artsy:power:infer:river:rider:cider,XYXXX:XXXGG:YXXGG:XGXGG:XGGGG:GGGGG,Simulation
artsy:power:lemur:femur,XYXXX:XXXYG:XGGGG:GGGGG,Simulation
artsy:power:fjord,XYXXX:XYXXY:GGGGG,Simulation
artsy:parry:harpy,YYXXG:YGGXG:GGGGG,Simulation
artsy:shady:scaly,YXXYG:GXGXG:GGGGG,Simulation
artsy:spicy:silly:silky,XXXYG:GXYXG:GGGXG:GGGGG,Simulation
artsy:feral:parer:barge,YYXXX:XYGYX:XGGYX:GGGGG,Simulation
coach:still:guilt:built,XXXXX:XYGGX:XGGGG:GGGGG,Simulation
magma:verve:there:brute:enter:inter,XXXXX:XYYXX:YXYYX:XYXYY:XGGGG:GGGGG,Simulation
rebar:gauze:agate,XYXYX:YYXXG:GGGGG,Simulation
bonus:white:crepe:grade:drake,XXXXX:XXXXG:XGXXG:XGGYG:GGGGG,Simulation
deity:shawl:chuck:chock,XXXXX:XGXXX:GGXGG:GGGGG,Simulation
lumpy:snuck:wrung:hound:vaunt:taunt,XYXXX:XYGXX:XXGGX:XXGGX:XGGGG:GGGGG,Simulation
sappy:click:round:worth:hover,XXXXX:XXXXX:YGXXX:XGYXY:GGGGG,Simulation
cheap:trick:block:snuck,YXXXX:XXXGG:XXXGG:GGGGG,Simulation
nymph:query:lefty:beady:decay,XYXXX:XXYXG:XGXXG:XGYYG:GGGGG,Simulation
caper:ovary:grant:brawn,XYXXY:XXGYX:XGGYX:GGGGG,Simulation
poker:graft:frail,XXXXY:XGGYX:GGGGG,Simulation
rodeo:dirge:dress:decry,YXYYX:GXYXY:GYYXX:GGGGG,Simulation
droit:purse:screw,XYXXX:XXGYY:GGGGG,Simulation
basin:folly:crook:trope:drove:grove,XXXXX:XYXXX:XGGXX:XGGXG:XGGGG:GGGGG,Simulation
third:humor:marsh,XYXYX:YXYXY:GGGGG,Simulation
value:blame:glare:flare,XYYXG:XGGXG:XGGGG:GGGGG,Simulation
spank:lunch:uncle,XXXYX:YYYYX:GGGGG,Simulation
heath:botch:thing:might:wight:light,YXXYX:XXYXY:YYYXY:XGGGG:XGGGG:XGGGG,Simulation
argue:crust:drunk,XGXYX:XGGXX:GGGGG,Simulation
aider:brown:group:crook:frost:froth,XXXXY:XGGXX:XGGXX:XGGXX:GGGXY:GGGGG,Simulation
acute:droit:storm:thorn,XXXYX:XYGXY:XYGGX:GGGGG,Simulation
resin:anime:niece:niche,XYXYY:XYYXG:GGXYG:GGGGG,Simulation
droll:light:cleft:plant:blunt,XXXYX:YXXXG:XGXXG:XGXGG:GGGGG,Simulation
crest:mecca:pence:hence,YXYXX:XGXGX:XGGGG:GGGGG,Simulation
humus:waive:waxen:wager:wafer:water,XXXXX:GGXXY:GGXGX:GGXGG:GGXGG:GGGGG,Simulation
creme:stint:digit:plait:await,XXXXX:XXYXG:XXXGG:XXGGG:GGGGG,Simulation
lapel:slunk:blunt,YXXXX:XGGGX:GGGGG,Simulation
edify:lefty:ferry,YXXYG:XGYXG:GGGGG,Simulation
moldy:admit:datum,YXXYX:YYYXY:GGGGG,Simulation
pecan:forth:burst:strut,XXXXX:XXGYX:XYGYG:GGGGG,Simulation
punch:laugh:brush:youth:mouth,XYXXG:XXGXG:XXGXG:XGGGG:GGGGG,Simulation
cliff:peach:snack:smack,YXXXX:XXGGX:GXGGG:GGGGG,Simulation
biddy:ester:peach:knave:glaze:amaze,XXXXX:YXXXX:XYGXX:XXGXG:XXGGG:GGGGG,Simulation
mogul:handy:cadet:vapid:rabid,XXXXX:XGXYX:XGYXX:XGXGG:GGGGG,Simulation
banal:slept:liege:leery,XXXXY:XYGXX:GXGXY:GGGGG,Simulation
lingo:frail:chill:idyll:impel,YYXXX:XXXYG:XXYXG:GXXXG:GGGGG,Simulation
melee:gassy:aphid:circa:friar,XXXXX:XYXXX:YXXYX:XYYXY:GGGGG,Simulation
slime:berth:ready,XXXXY:XGYXX:GGGGG,Simulation
blurt:slack:flash,XGXXX:YGGXX:GGGGG,Simulation
yacht:syrup:worry:ferry:berry:merry,YXXXX:XYGXX:XXGGG:XGGGG:XGGGG:GGGGG,Simulation
drive:affix:pizza:cacti:quasi:swami,XXYXX:YXXYX:XYXXY:XYXXG:XXGYG:GGGGG,Simulation
cloth:noisy:foray:dopey,XXYXX:XGXXG:XGXXG:GGGGG,Simulation
spilt:vaunt:duvet,XXXXG:YXYXG:GGGGG,Simulation
crisp:mangy:agate:aglow,XXXXX:XYXYX:GGXXX:GGGGG,Simulation
puree:porch:parry,GXGXX:GXGXX:GGGGG,Simulation
debar:risky:prowl:groom:front:trout,XXXXY:YXXXX:XGGXX:XGGXX:XGGXG:GGGGG,Simulation
ester:slant:shunt,XYYXX:GXXGG:GGGGG,Simulation
clung:snack:scorn:sonic,YXXYX:GYXYX:GYYXY:GGGGG,Simulation
stave:stack:stash:stall:stamp:staid,GGGXX:GGGXX:GGGXX:GGGXX:GGGXX:GGGGX,Simulation
timid:emcee:morph:mogul:mossy,XXYXX:XYXXX:GGXXX:GGXXX:GGGGG,Simulation
spire:lurid:orbit:robin,XXYYX:XXYGX:YYGGX:GGGGG,Simulation
punch:filer:model:bagel:betel:bezel,XXXXX:XXYGX:XXXGG:GXXGG:GGXGG:GGGGG,Simulation
spasm:inept:trope,XYXXX:XXYGY:GGGGG,Simulation
ennui:algae:belle:melee,YXXXX:XYXXG:XGGXG:GGGGG,Simulation
paddy:shore:chick:chuck:chunk,XXXXX:XGXXX:GGXXG:GGGXG:GGGGG,Simulation
strap:frisk:brush:crush,YXYXX:XGXGX:XGGGG:GGGGG,Simulation
align:stout:moody:choke,XXXXX:XXGXX:XXGXX:GGGGG,Simulation
swore:tweed:dwelt,XGXXY:YGGXY:GGGGG,Simulation
cable:tipsy:dowdy:downy:dowry,XXXXX:XXXXG:GGGXG:GGGXG:GGGGG,Simulation
latch:swami:assay,XYXXX:YXYXX:GGGGG,Simulation
hymen:holly:hotly,GYXXX:GGXGG:GGGGG,Simulation
aisle:wrist:sting:stick,XYYXX:XXGYY:GGGXX:GGGGG,Simulation
blush:gonad:water:rarer,XXXXX:XXXYX:XGXGG:GGGGG,Simulation
groin:cried:crisp:crimp,XGXYX:GGGXX:GGGXG:GGGGG,Simulation
fussy:depth:trite:crate:grate,XXXXX:XYXGX:XGXGG:XGGGG:GGGGG,Simulation
trick:conic:cynic,XXYYX:GXGGG:GGGGG,Simulation
pesto:shrew:safer:sneer,XYYXX:GXYGX:GXXGG:GGGGG,Simulation
plunk:rainy:grind,XXXGX:YXGGX:GGGGG,Simulation
ninny:ether:extra:exert,XXXXX:GYXYY:GGYGX:GGGGG,Simulation
smile:lapel:penal:pleat,XXXYY:YYYYX:GYXGY:GGGGG,Simulation
gulch:black:slack:flack:clack,XXYGX:XGGGG:XGGGG:XGGGG:GGGGG,Simulation
shirt:roost,YXXYG:GGGGG,Simulation
basin:dwelt:recur:rouge,XXXXX:XXYXX:GYXYX:GGGGG,Simulation
troop:psalm:punch:piggy,XXXXY:GXXXX:GXXXX:GGGGG,Simulation
cloud:decry:ditch,YXXXY:GXYXX:GGGGG,Simulation
cutie:manly:alpha:brawl,XXXXX:XYXYX:YYXXX:GGGGG,Simulation
